style,artist,picture,path
Abstract_Expressionism,geta-bratescu,the-rule-of-the-circle-the-rule-of-the-game-1985(11),1001_images/the-rule-of-the-circle-the-rule-of-the-game-1985(11).jpg
Realism,theodore-rousseau,sunset-on-a-plain,1001_images/sunset-on-a-plain.jpg
Impressionism,john-henry-twachtman,fishing-boats-at-gloucester,1001_images/fishing-boats-at-gloucester.jpg
Realism,henri-fantin-latour,still-life-glass-silver-goblet-and-cup-of-champagn-1871,1001_images/still-life-glass-silver-goblet-and-cup-of-champagn-1871.jpg
Early_Renaissance,domenico-ghirlandaio,zacharias-writes-down-the-name-of-his-son,1001_images/zacharias-writes-down-the-name-of-his-son.jpg
Post_Impressionism,salvador-dali,self-portrait-with-raphaelesque-neck-1922,1001_images/self-portrait-with-raphaelesque-neck-1922.jpg
Realism,winslow-homer,two-girls-on-the-beach-tynemouth-1891,1001_images/two-girls-on-the-beach-tynemouth-1891.jpg
Expressionism,ernst-ludwig-kirchner,female-nudes-striding-into-the-sea,1001_images/female-nudes-striding-into-the-sea.jpg
Realism,augustus-john,signorina-estella-1900,1001_images/signorina-estella-1900.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,landscape-near-the-pil-tower-1923,1001_images/landscape-near-the-pil-tower-1923.jpg
Expressionism,margareta-sterian,circus-scene,1001_images/circus-scene.jpg
Impressionism,pierre-auguste-renoir,portrait-of-coco-1905,1001_images/portrait-of-coco-1905.jpg
Impressionism,claude-monet,poplars-at-giverny-2,1001_images/poplars-at-giverny-2.jpg
Rococo,canaletto,an-island-in-the-lagoon-with-a-gateway-and-a-church,1001_images/an-island-in-the-lagoon-with-a-gateway-and-a-church.jpg
Abstract_Expressionism,robert-goodnough,two-seated-figures-1955,1001_images/two-seated-figures-1955.jpg
Pointillism,theo-van-rysselberghe,the-pointe-de-per-kiridec-at-roscoff,1001_images/the-pointe-de-per-kiridec-at-roscoff.jpg
Post_Impressionism,paul-cezanne,large-trees-at-jas-de-bouffan-1887,1001_images/large-trees-at-jas-de-bouffan-1887.jpg
Symbolism,konstantin-somov,fireworks-1,1001_images/fireworks-1.jpg
High_Renaissance,pietro-perugino,the-crucifixion-1496,1001_images/the-crucifixion-1496.jpg
Realism,aleksey-savrasov,landscape-with-church-and-the-ruins-1861,1001_images/landscape-with-church-and-the-ruins-1861.jpg
Realism,boris-kustodiev,bathing-1912,1001_images/bathing-1912.jpg
Realism,gustave-courbet,the-source-of-the-lison-1866,1001_images/the-source-of-the-lison-1866.jpg
Expressionism,ion-pacea,composition-en-rouge,1001_images/composition-en-rouge.jpg
Realism,camille-corot,coulommiers-the-garden-of-m-preschez-1868,1001_images/coulommiers-the-garden-of-m-preschez-1868.jpg
Rococo,pietro-longhi,the-spinner(1),1001_images/the-spinner(1).jpg
Art_Nouveau_Modern,carl-larsson,the-day-before-christmas-1892(1),1001_images/the-day-before-christmas-1892(1).jpg
Fauvism,marsden-hartley,pueblo-mountain-1918,1001_images/pueblo-mountain-1918.jpg
Rococo,thomas-gainsborough,thomas-pennant-1776,1001_images/thomas-pennant-1776.jpg
Expressionism,candido-portinari,gaiola-i-do-livro-menino-de-engenho-1959,1001_images/gaiola-i-do-livro-menino-de-engenho-1959.jpg
Expressionism,amedeo-modigliani,raimondo-1915,1001_images/raimondo-1915.jpg
Realism,jehan-georges-vibert,a-grand-white-enuch-watching-doves,1001_images/a-grand-white-enuch-watching-doves.jpg
Realism,fyodor-bronnikov,servant-of-cardinal-1869,1001_images/servant-of-cardinal-1869.jpg
Romanticism,william-turner,music-company-petworth,1001_images/music-company-petworth.jpg
Rococo,pietro-longhi,the-family,1001_images/the-family.jpg
Abstract_Expressionism,bradley-walker-tomlin,all-souls-night-1947,1001_images/all-souls-night-1947.jpg
Impressionism,claude-monet,cliffs-at-pourville-rain,1001_images/cliffs-at-pourville-rain.jpg
Post_Impressionism,vincent-van-gogh,green-ears-of-wheat-1888(1),1001_images/green-ears-of-wheat-1888(1).jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,water-nymph,1001_images/water-nymph.jpg
Realism,vladimir-makovsky,hiring-a-servants-1891,1001_images/hiring-a-servants-1891.jpg
Symbolism,konstantin-bogaevsky,ancient-fortress-1902,1001_images/ancient-fortress-1902.jpg
Post_Impressionism,vincent-van-gogh,wheat-field-with-a-lark-1887(1),1001_images/wheat-field-with-a-lark-1887(1).jpg
Abstract_Expressionism,jay-defeo,the-rose-1966,1001_images/the-rose-1966.jpg
Pop_Art,andy-warhol,cow-2,1001_images/cow-2.jpg
Impressionism,joaquã­n-sorolla,my-family-1901,1001_images/my-family-1901.jpg
Minimalism,felix-gonzalez-torres,untitled-north-1993,1001_images/untitled-north-1993.jpg
Impressionism,camille-pissarro,the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871,1001_images/the-road-to-louveciennes-at-the-outskirts-of-the-forest-1871.jpg
Realism,ferdinand-hodler,the-shoemaker-1878,1001_images/the-shoemaker-1878.jpg
Expressionism,pablo-picasso,the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903,1001_images/the-absinthe-drinker-portrait-of-angel-fernandez-de-soto-1903.jpg
Baroque,gabriel-metsu,visit-to-the-nursery-after-the-birth-of-sara-hinlopen-1661,1001_images/visit-to-the-nursery-after-the-birth-of-sara-hinlopen-1661.jpg
Art_Nouveau_Modern,ivan-bilibin,illustration-for-a-poem-walls-of-cain-by-vyacheslav-ivanov-1906,1001_images/illustration-for-a-poem-walls-of-cain-by-vyacheslav-ivanov-1906.jpg
Realism,nikolay-bogdanov-belsky,behind-the-light,1001_images/behind-the-light.jpg
Post_Impressionism,raoul-dufy,street-decked-with-flags-1906,1001_images/street-decked-with-flags-1906.jpg
Color_Field_Painting,sam-francis,black-and-red-1953,1001_images/black-and-red-1953.jpg
Northern_Renaissance,albrecht-durer,jesus-boy-with-globe-1493,1001_images/jesus-boy-with-globe-1493.jpg
Mannerism_Late_Renaissance,sofonisba-anguissola,portrait-of-minerva-anguissola,1001_images/portrait-of-minerva-anguissola.jpg
Abstract_Expressionism,jackson-pollock,the-moon-woman-cuts-the-circle-1943,1001_images/the-moon-woman-cuts-the-circle-1943.jpg
Symbolism,salvador-dali,mariae-annunciato-luke-1-26f-1967,1001_images/mariae-annunciato-luke-1-26f-1967.jpg
Expressionism,henri-matisse,still-life-with-pineapples,1001_images/still-life-with-pineapples.jpg
Impressionism,claude-monet,zaandam-little-bridge,1001_images/zaandam-little-bridge.jpg
Impressionism,berthe-morisot,boating-on-the-lake,1001_images/boating-on-the-lake.jpg
Realism,ivan-shishkin,birch-grove-1896-1,1001_images/birch-grove-1896-1.jpg
Color_Field_Painting,ron-gorchov,promenade-1985,1001_images/promenade-1985.jpg
Early_Renaissance,fra-angelico,the-story-of-st-nicholas-the-death-of-the-saint-1448,1001_images/the-story-of-st-nicholas-the-death-of-the-saint-1448.jpg
Art_Nouveau_Modern,aubrey-beardsley,front-cover-1896,1001_images/front-cover-1896.jpg
Impressionism,henri-de-toulouse-lautrec,the-general-at-the-river-1882,1001_images/the-general-at-the-river-1882.jpg
Expressionism,jean-fautrier,nu-couch-1944,1001_images/nu-couch-1944.jpg
Art_Nouveau_Modern,heorhiy-narbut,illustration-to-wooden-eagle-1909-4,1001_images/illustration-to-wooden-eagle-1909-4.jpg
Realism,alexey-venetsianov,a-peasant-woman-combing-flax-anisia,1001_images/a-peasant-woman-combing-flax-anisia.jpg
Symbolism,nicholas-roerich,ladakh-himalayas,1001_images/ladakh-himalayas.jpg
Fauvism,mary-fedden,three-eggs-1994,1001_images/three-eggs-1994.jpg
Impressionism,john-singer-sargent,ponte-san-giuseppe-di-castello-venice,1001_images/ponte-san-giuseppe-di-castello-venice.jpg
Realism,charles-francois-daubigny,ferry-at-glouton-1859,1001_images/ferry-at-glouton-1859.jpg
Impressionism,joaquã­n-sorolla,dragging-the-trawler-1904,1001_images/dragging-the-trawler-1904.jpg
Symbolism,william-blake,illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1809,1001_images/illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1809.jpg
Symbolism,george-frederick-watts,physical-energy(1),1001_images/physical-energy(1).jpg
Color_Field_Painting,barnett-newman,canto-iv-1963,1001_images/canto-iv-1963.jpg
Naive_Art_Primitivism,martiros-saryan,illustration-to-armenian-folk-tales-1937-4,1001_images/illustration-to-armenian-folk-tales-1937-4.jpg
Realism,john-singer-sargent,thistles,1001_images/thistles.jpg
Romanticism,william-turner,kenilworth-castle,1001_images/kenilworth-castle.jpg
Post_Impressionism,vincent-van-gogh,sketch-of-a-stooping-man-1890,1001_images/sketch-of-a-stooping-man-1890.jpg
Romanticism,gustave-dore,don-quixote-79,1001_images/don-quixote-79.jpg
Realism,thomas-eakins,young-girl-meditating-1877,1001_images/young-girl-meditating-1877.jpg
Symbolism,gustave-moreau,the-poet-and-the-saint-1868,1001_images/the-poet-and-the-saint-1868.jpg
Mannerism_Late_Renaissance,giorgio-vasari,deposition-from-the-cross-1,1001_images/deposition-from-the-cross-1.jpg
Contemporary_Realism,jamie-wyeth,other-voices-1995,1001_images/other-voices-1995.jpg
Romanticism,gustave-dore,artaxerxes-granting-liberty-to-the-jews,1001_images/artaxerxes-granting-liberty-to-the-jews.jpg
Realism,camille-corot,an-artist-painting-in-the-forest-of-fountainebleau-1855,1001_images/an-artist-painting-in-the-forest-of-fountainebleau-1855.jpg
Realism,andrei-ryabushkin,head-of-boy,1001_images/head-of-boy.jpg
Impressionism,gregoire-boonzaier,shanty-town,1001_images/shanty-town.jpg
Pointillism,henri-martin,terrace-in-sun,1001_images/terrace-in-sun.jpg
Impressionism,konstantin-korovin,at-the-open-window-1916,1001_images/at-the-open-window-1916.jpg
Naive_Art_Primitivism,camille-bombois,maison-sur-la-riviere-1989,1001_images/maison-sur-la-riviere-1989.jpg
Abstract_Expressionism,morris-louis,untitled-d11-1949,1001_images/untitled-d11-1949.jpg
Impressionism,edgar-degas,the-fallen-jockey,1001_images/the-fallen-jockey.jpg
Art_Nouveau_Modern,konstantin-korovin,costume-design-for-igor-in-the-production-of-prince-igor-at-the-mariinsky-theatre-1909,1001_images/costume-design-for-igor-in-the-production-of-prince-igor-at-the-mariinsky-theatre-1909.jpg
Impressionism,alfred-sisley,meadow-1875,1001_images/meadow-1875.jpg
Symbolism,nicholas-roerich,himalayas-1943,1001_images/himalayas-1943.jpg
Romanticism,johann-koler,self-portrait-1859,1001_images/self-portrait-1859.jpg
Impressionism,pierre-auguste-renoir,dedee-in-spanish-dress-1917,1001_images/dedee-in-spanish-dress-1917.jpg
Baroque,peter-paul-rubens,landscape-with-tower,1001_images/landscape-with-tower.jpg
Expressionism,gerard-sekoto,blue-head,1001_images/blue-head.jpg
Baroque,adriaen-brouwer,peasant-inn,1001_images/peasant-inn.jpg
Romanticism,ivan-aivazovsky,calm-sea-landscape-with-fishermen-1887,1001_images/calm-sea-landscape-with-fishermen-1887.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,volta-1515-4,1001_images/volta-1515-4.jpg
Rococo,louise-elisabeth-vigee-le-brun,portrait-of-anna-pitt-as-hebe-1792,1001_images/portrait-of-anna-pitt-as-hebe-1792.jpg
Impressionism,camille-pissarro,the-pilot-s-jetty-le-havre-high-tide-afternoon-sun-1903,1001_images/the-pilot-s-jetty-le-havre-high-tide-afternoon-sun-1903.jpg
Minimalism,john-mclaughlin,number-15-1961,1001_images/number-15-1961.jpg
Romanticism,gustave-dore,the-empyrean,1001_images/the-empyrean.jpg
Naive_Art_Primitivism,henri-rousseau,the-artist-painting-his-wife-1905,1001_images/the-artist-painting-his-wife-1905.jpg
Mannerism_Late_Renaissance,tintoretto,the-vision-of-ezekiel-1578,1001_images/the-vision-of-ezekiel-1578.jpg
Impressionism,federico-zandomeneghi,reverie,1001_images/reverie.jpg
Art_Nouveau_Modern,raphael-kirchner,premiere-veil,1001_images/premiere-veil.jpg
Symbolism,nicholas-roerich,star-of-the-hero-1932-1,1001_images/star-of-the-hero-1932-1.jpg
Pop_Art,gerard-fromanger,le-boulevard-des-italiens-1971,1001_images/le-boulevard-des-italiens-1971.jpg
Impressionism,ilya-repin,the-yield-on-the-red-porch-1910,1001_images/the-yield-on-the-red-porch-1910.jpg
Realism,aleksey-savrasov,pine-in-marsh-1882,1001_images/pine-in-marsh-1882.jpg
Impressionism,georges-seurat,house-with-red-roof-1883,1001_images/house-with-red-roof-1883.jpg
Impressionism,paul-cezanne,jas-de-bouffan-the-pool,1001_images/jas-de-bouffan-the-pool.jpg
Impressionism,konstantin-korovin,kremlin-view-from-cathedral-of-christ-the-saviour,1001_images/kremlin-view-from-cathedral-of-christ-the-saviour.jpg
Fauvism,mary-fedden,still-life-with-fruit-and-flowers-1988,1001_images/still-life-with-fruit-and-flowers-1988.jpg
Post_Impressionism,moise-kisling,not-identified-35,1001_images/not-identified-35.jpg
Realism,theodore-rousseau,the-forest-in-winter,1001_images/the-forest-in-winter.jpg
Impressionism,mary-cassatt,mother-and-daughter-looking-at-the-baby,1001_images/mother-and-daughter-looking-at-the-baby.jpg
Cubism,paul-cezanne,chateau-noir-4,1001_images/chateau-noir-4.jpg
Expressionism,ernst-ludwig-kirchner,nudeyoung-woman-in-front-of-a-oven,1001_images/nudeyoung-woman-in-front-of-a-oven.jpg
Impressionism,claude-monet,the-jetty-at-le-havre-bad-weather-1870,1001_images/the-jetty-at-le-havre-bad-weather-1870.jpg
Realism,constantin-guys,two-seated-women,1001_images/two-seated-women.jpg
Romanticism,thomas-cole,the-voyage-of-life-childhood-1842,1001_images/the-voyage-of-life-childhood-1842.jpg
Expressionism,max-beckmann,reclining-nude-1929,1001_images/reclining-nude-1929.jpg
Realism,ivan-shishkin,herd-of-sheep-under-an-oak-tree-1863,1001_images/herd-of-sheep-under-an-oak-tree-1863.jpg
Expressionism,yiannis-moralis,funeral-composition,1001_images/funeral-composition.jpg
Baroque,anthony-van-dyck,george-villiers-2nd-duke-of-buckingham-and-his-brother-lord-francis-villiers-1635,1001_images/george-villiers-2nd-duke-of-buckingham-and-his-brother-lord-francis-villiers-1635.jpg
Naive_Art_Primitivism,marc-chagall,sobakevich-s-house,1001_images/sobakevich-s-house.jpg
Naive_Art_Primitivism,maurice-prendergast,salem-harbor-no-1,1001_images/salem-harbor-no-1.jpg
Pointillism,georges-lemmen,view-of-the-thames-1892,1001_images/view-of-the-thames-1892.jpg
Baroque,antoine-pesne,jean-mariette-engraver-1723,1001_images/jean-mariette-engraver-1723.jpg
Realism,vladimir-makovsky,the-collapse-of-a-bank-study-1880,1001_images/the-collapse-of-a-bank-study-1880.jpg
Post_Impressionism,vincent-van-gogh,a-corner-of-the-asylum-and-the-garden-with-a-heavy-sawn-off-tree-1889(1),1001_images/a-corner-of-the-asylum-and-the-garden-with-a-heavy-sawn-off-tree-1889(1).jpg
Early_Renaissance,sandro-botticelli,the-story-of-nastagio-degli-onesti-i-from-the-decameron-by-boccaccio-1483(1),1001_images/the-story-of-nastagio-degli-onesti-i-from-the-decameron-by-boccaccio-1483(1).jpg
Rococo,william-hogarth,the-shrimp-girl,1001_images/the-shrimp-girl.jpg
Realism,alexey-venetsianov,shelling-of-beet,1001_images/shelling-of-beet.jpg
Post_Impressionism,maxime-maufra,the-descending-street-at-locronan-1906,1001_images/the-descending-street-at-locronan-1906.jpg
Impressionism,joaquã­n-sorolla,virgin-mary-1887,1001_images/virgin-mary-1887.jpg
Post_Impressionism,vincent-van-gogh,enclosed-field-with-a-sower-in-the-rain-1889-1(1),1001_images/enclosed-field-with-a-sower-in-the-rain-1889-1(1).jpg
Symbolism,mikhail-vrubel,horseman-1890,1001_images/horseman-1890.jpg
Baroque,rembrandt,the-anatomy-lesson-of-dr-nicolaes-tulp-fragment-1632,1001_images/the-anatomy-lesson-of-dr-nicolaes-tulp-fragment-1632.jpg
Romanticism,franz-xaver-winterhalter,elisabeth-kaiserin-von-sterreich,1001_images/elisabeth-kaiserin-von-sterreich.jpg
Cubism,pablo-picasso,man-with-mandolin-1920,1001_images/man-with-mandolin-1920.jpg
Expressionism,oswaldo-guayasamin,dos-cabezas-1987,1001_images/dos-cabezas-1987.jpg
Art_Nouveau_Modern,felix-vallotton,the-beautiful-sunday-1895,1001_images/the-beautiful-sunday-1895.jpg
Impressionism,pericles-pantazis,best-friends-forever,1001_images/best-friends-forever.jpg
Post_Impressionism,pyotr-konchalovsky,palm-trees-and-geranium-1908,1001_images/palm-trees-and-geranium-1908.jpg
Impressionism,micaela-eleutheriade,floarea-soarelui,1001_images/floarea-soarelui.jpg
Pop_Art,andy-warhol,ingrid-bergman-with-hat,1001_images/ingrid-bergman-with-hat.jpg
Post_Impressionism,vincent-van-gogh,woman-near-a-window-twice-man-with-winnow-sower-and-woman-with-broom,1001_images/woman-near-a-window-twice-man-with-winnow-sower-and-woman-with-broom.jpg
Impressionism,max-slevogt,magic-flute-scene,1001_images/magic-flute-scene.jpg
Realism,ivan-grohar,brna-1899,1001_images/brna-1899.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,daughter-of-cairo-detail,1001_images/daughter-of-cairo-detail.jpg
Art_Nouveau_Modern,ferdinand-hodler,the-lake-geneva-from-lausanne-1912,1001_images/the-lake-geneva-from-lausanne-1912.jpg
Realism,ilya-repin,portrait-of-alexandra-pavlovna-botkina-1901,1001_images/portrait-of-alexandra-pavlovna-botkina-1901.jpg
Post_Impressionism,karl-schrag,spring-bouquet-with-lilacs,1001_images/spring-bouquet-with-lilacs.jpg
Romanticism,pavel-svinyin,steamboat-travel-on-the-hudson-river,1001_images/steamboat-travel-on-the-hudson-river.jpg
Early_Renaissance,domenico-ghirlandaio,st-stephen-the-martyr,1001_images/st-stephen-the-martyr.jpg
Impressionism,pierre-auguste-renoir,young-girl-in-a-straw-hat,1001_images/young-girl-in-a-straw-hat.jpg
Post_Impressionism,pyotr-konchalovsky,grenada-1910,1001_images/grenada-1910.jpg
Baroque,peter-paul-rubens,the-sacrifice-of-the-old-covenant,1001_images/the-sacrifice-of-the-old-covenant.jpg
Post_Impressionism,henri-matisse,two-figures-reclining-in-a-landscape-1921,1001_images/two-figures-reclining-in-a-landscape-1921.jpg
Pop_Art,hiro-yamagata,not-detected-272395,1001_images/not-detected-272395.jpg
Impressionism,winston-churchill,trees-at-mimizan,1001_images/trees-at-mimizan.jpg
Expressionism,lucian-freud,lawrence-gowing,1001_images/lawrence-gowing.jpg
Expressionism,otto-dix,prostitutes,1001_images/prostitutes.jpg
Romanticism,gustave-dore,the-crusaders-massacre-the-inhabitants-of-caesarea-1877,1001_images/the-crusaders-massacre-the-inhabitants-of-caesarea-1877.jpg
Abstract_Expressionism,paul-jenkins,distance-finding-mozart,1001_images/distance-finding-mozart.jpg
Symbolism,salvador-dali,iosephet-fratres-in-aegypto-1967,1001_images/iosephet-fratres-in-aegypto-1967.jpg
Impressionism,pierre-auguste-renoir,woman-in-white-1916,1001_images/woman-in-white-1916.jpg
Pointillism,henri-edmond-cross,a-garden-in-provence-1901,1001_images/a-garden-in-provence-1901.jpg
Impressionism,claude-monet,vetheuil-4,1001_images/vetheuil-4.jpg
Color_Field_Painting,frank-stella,khurasan-gate-iii-1968,1001_images/khurasan-gate-iii-1968.jpg
Color_Field_Painting,gene-davis,graf-zeppelin-1969,1001_images/graf-zeppelin-1969.jpg
Impressionism,edgar-degas,edmondo-and-therese-morbilli-1866,1001_images/edmondo-and-therese-morbilli-1866.jpg
Baroque,francesco-guardi,city-view-1780,1001_images/city-view-1780.jpg
Impressionism,childe-hassam,the-mirror-cos-cob-connecticut,1001_images/the-mirror-cos-cob-connecticut.jpg
Baroque,gabriel-metsu,the-hunter-s-present,1001_images/the-hunter-s-present.jpg
Abstract_Expressionism,joe-goode,ocean-blue-6-1988,1001_images/ocean-blue-6-1988.jpg
Impressionism,frederic-bazille,landscape-of-aigues-mortes-1867,1001_images/landscape-of-aigues-mortes-1867.jpg
Ukiyo_e,utagawa-kuniyoshi,shoki-and-demon-edo-period-1,1001_images/shoki-and-demon-edo-period-1.jpg
Color_Field_Painting,john-hoyland,4-5-68-1968,1001_images/4-5-68-1968.jpg
Realism,alexey-venetsianov,a-peasant-girl-with-embroidery,1001_images/a-peasant-girl-with-embroidery.jpg
Realism,ion-andreescu,onions,1001_images/onions.jpg
Post_Impressionism,paul-cezanne,bathers-1905,1001_images/bathers-1905.jpg
Mannerism_Late_Renaissance,paolo-veronese,the-dream-of-saint-helena,1001_images/the-dream-of-saint-helena.jpg
Realism,james-mcneill-whistler,old-mother-gerard-1859,1001_images/old-mother-gerard-1859.jpg
Rococo,george-morland,donkeys,1001_images/donkeys.jpg
Cubism,ernst-ludwig-kirchner,entcounter,1001_images/entcounter.jpg
Color_Field_Painting,guido-molinari,red-rouge-quantifier-1976,1001_images/red-rouge-quantifier-1976.jpg
Fauvism,henri-matisse,the-joy-of-life-1906,1001_images/the-joy-of-life-1906.jpg
Impressionism,claude-monet,winter-landscape-at-the-val-de-falaise,1001_images/winter-landscape-at-the-val-de-falaise.jpg
Fauvism,pyotr-konchalovsky,still-life-tray-and-vegetables-1910,1001_images/still-life-tray-and-vegetables-1910.jpg
Fauvism,milton-avery,interlude-1960,1001_images/interlude-1960.jpg
Pointillism,henri-edmond-cross,the-port-of-marseilles,1001_images/the-port-of-marseilles.jpg
Baroque,sebastien-bourdon,portrait-of-ebba-sparre,1001_images/portrait-of-ebba-sparre.jpg
Impressionism,edgar-degas,race-horses,1001_images/race-horses.jpg
Pop_Art,patrick-caulfield,greece-expiring-on-the-ruins-of-missolonghi-after-delacroix-1963,1001_images/greece-expiring-on-the-ruins-of-missolonghi-after-delacroix-1963.jpg
Impressionism,claude-monet,spring-1875,1001_images/spring-1875.jpg
Cubism,saul-steinberg,head-1929,1001_images/head-1929.jpg
Impressionism,joaquã­n-sorolla,marian-in-the-gardens-la-granja-1907,1001_images/marian-in-the-gardens-la-granja-1907.jpg
Post_Impressionism,edouard-cortes,st-denis-7,1001_images/st-denis-7.jpg
Ukiyo_e,utagawa-kuniyoshi,apparition-of-the-monstrous-cat,1001_images/apparition-of-the-monstrous-cat.jpg
Art_Nouveau_Modern,koloman-moser,postcard-with-emperor-franz-josef-1908,1001_images/postcard-with-emperor-franz-josef-1908.jpg
Color_Field_Painting,gene-davis,tarzan-series-i-1969(1),1001_images/tarzan-series-i-1969(1).jpg
Realism,ivan-kramskoy,contemplator-1876,1001_images/contemplator-1876.jpg
Impressionism,bela-czobel,girl-by-the-window-with-flower-1904,1001_images/girl-by-the-window-with-flower-1904.jpg
Cubism,olexandr-archipenko,two-nude-female-figures-with-a-cloth,1001_images/two-nude-female-figures-with-a-cloth.jpg
Realism,vincent-van-gogh,peasant-woman-lifting-potatoes-4-1885,1001_images/peasant-woman-lifting-potatoes-4-1885.jpg
Realism,aleksey-savrasov,by-evening-1886,1001_images/by-evening-1886.jpg
Baroque,anthony-van-dyck,portrait-of-prince-charles-louis-elector-palatine-1641,1001_images/portrait-of-prince-charles-louis-elector-palatine-1641.jpg
Art_Nouveau_Modern,aubrey-beardsley,the-fall-of-the-house-of-usher,1001_images/the-fall-of-the-house-of-usher.jpg
Post_Impressionism,victor-pasmore,reclining-nude-1942(1),1001_images/reclining-nude-1942(1).jpg
Mannerism_Late_Renaissance,gregorio-lopes,mart-rio-de-s-o-sebasti-o-1536,1001_images/mart-rio-de-s-o-sebasti-o-1536.jpg
Baroque,david-teniers-the-younger,the-hustle-cap,1001_images/the-hustle-cap.jpg
Realism,m.c.-escher,ravello-and-the-coast-of-amalfi,1001_images/ravello-and-the-coast-of-amalfi.jpg
Realism,viktor-vasnetsov,reaper-1867,1001_images/reaper-1867.jpg
Rococo,bernardo-bellotto,view-of-the-grand-canal-at-san-stae-1738,1001_images/view-of-the-grand-canal-at-san-stae-1738.jpg
Realism,nikolai-ge,oak-grove-at-san-terenzo,1001_images/oak-grove-at-san-terenzo.jpg
Art_Nouveau_Modern,nicholas-roerich,hut-in-the-mountains-1912,1001_images/hut-in-the-mountains-1912.jpg
Art_Nouveau_Modern,aubrey-beardsley,mrs-winifred-emery-1894,1001_images/mrs-winifred-emery-1894.jpg
Post_Impressionism,vincent-van-gogh,madame-augustine-roulin-1889,1001_images/madame-augustine-roulin-1889.jpg
Realism,ivan-shishkin,landscape-with-lake-1886,1001_images/landscape-with-lake-1886.jpg
Impressionism,camille-pissarro,place-de-la-republique-rouen-with-tramway-1883,1001_images/place-de-la-republique-rouen-with-tramway-1883.jpg
Pop_Art,peter-max,toulouse-lautrec-1966,1001_images/toulouse-lautrec-1966.jpg
Realism,boris-kustodiev,portrait-of-g-s-vereisky-1917-1,1001_images/portrait-of-g-s-vereisky-1917-1.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,venice-grand-canal-grey-day-1911,1001_images/venice-grand-canal-grey-day-1911.jpg
Northern_Renaissance,jan-van-eyck,the-ghent-altarpiece-1432-1,1001_images/the-ghent-altarpiece-1432-1.jpg
Naive_Art_Primitivism,marc-chagall,moses-and-his-brother-come-to-pharaoh-and-claim-the-freedom-for-the-people-of-israel-exodus-v-1,1001_images/moses-and-his-brother-come-to-pharaoh-and-claim-the-freedom-for-the-people-of-israel-exodus-v-1.jpg
Impressionism,leon-dabo,on-the-hillside,1001_images/on-the-hillside.jpg
High_Renaissance,titian,cupid-with-the-wheel-of-fortune,1001_images/cupid-with-the-wheel-of-fortune.jpg
Impressionism,mary-cassatt,clissa-turned-left-with-her-hand-to-her-ear-1895,1001_images/clissa-turned-left-with-her-hand-to-her-ear-1895.jpg
Northern_Renaissance,hugo-van-der-goes,the-adoration-of-the-kings-monforte-altar,1001_images/the-adoration-of-the-kings-monforte-altar.jpg
Post_Impressionism,moise-kisling,not-identified-22,1001_images/not-identified-22.jpg
Impressionism,antoine-blanchard,les-grands-boulevards,1001_images/les-grands-boulevards.jpg
Rococo,joshua-reynolds,portrait-of-mrs-abington-british-actress-1773,1001_images/portrait-of-mrs-abington-british-actress-1773.jpg
Post_Impressionism,paul-gauguin,grape-harvest-at-arles-1888,1001_images/grape-harvest-at-arles-1888.jpg
Realism,ilya-repin,seamstress-1882,1001_images/seamstress-1882.jpg
Baroque,anthony-van-dyck,portrait-of-susanna-fourment-and-her-daughter-1620,1001_images/portrait-of-susanna-fourment-and-her-daughter-1620.jpg
Impressionism,pierre-auguste-renoir,seated-bather-1,1001_images/seated-bather-1.jpg
Abstract_Expressionism,sam-francis,2-impressions-swatch-1992,1001_images/2-impressions-swatch-1992.jpg
Realism,anders-zorn,hins-anders-1904,1001_images/hins-anders-1904.jpg
Impressionism,claude-monet,landscape-with-thunderstorm,1001_images/landscape-with-thunderstorm.jpg
Symbolism,pablo-picasso,evocation-the-burial-of-casagemas-1901,1001_images/evocation-the-burial-of-casagemas-1901.jpg
Cubism,kazimir-malevich,praying-woman-1912,1001_images/praying-woman-1912.jpg
Art_Nouveau_Modern,frantisek-kupka,boudoir-scene-1903,1001_images/boudoir-scene-1903.jpg
Post_Impressionism,theo-van-doesburg,dunes-and-sea,1001_images/dunes-and-sea.jpg
Realism,fyodor-vasilyev,cumulus-1871,1001_images/cumulus-1871.jpg
Fauvism,mary-fedden,lunch-in-the-port-1964,1001_images/lunch-in-the-port-1964.jpg
Baroque,adriaen-van-ostade,lawyer-in-his-study,1001_images/lawyer-in-his-study.jpg
Romanticism,alexey-venetsianov,portrait-of-m-a-venetsianova,1001_images/portrait-of-m-a-venetsianova.jpg
Action_painting,jackson-pollock,one-number-31-1950,1001_images/one-number-31-1950.jpg
Expressionism,marevna-(marie-vorobieff),portrait-of-girl,1001_images/portrait-of-girl.jpg
Realism,john-singer-sargent,helen-sears-1895,1001_images/helen-sears-1895.jpg
