style,artist,picture
Baroque,francisco-de-zurbaran,saint-ursula-1650.jpg
Abstract_Expressionism,terry-frost,tree-tree-1989.jpg
Expressionism,richard-gerstl,room-1908.jpg
Expressionism,m.c.-escher,not/detected/204672.jpg
Rococo,francois-boucher,lady-with-an-umbrella.jpg
Impressionism,antoine-blanchard,notre-dame-quai-saint-michel.jpg
Art_Nouveau_Modern,raphael-kirchner,girls-with-good-luck-charms.jpg
Impressionism,antoine-blanchard,palais-royal.jpg
Impressionism,asgrimur-jonsson,thingv-llum-1905.jpg
Baroque,jacob-jordaens,triumph-of-frederik-hendrik.jpg
Impressionism,alfred-sisley,on-the-banks-of-the-river-loing.jpg
Symbolism,odilon-redon,red-boat-with-blue-sails.jpg
Art_Nouveau_Modern,boris-kustodiev,gostiny-dvor-1921.jpg
Naive_Art_Primitivism,niko-pirosmani,woman-with-easter-eggs.jpg
Impressionism,panayiotis-tetsis,double-portrait.jpg
Baroque,frans-hals,portrait-of-a-woman-4.jpg
Color_Field_Painting,morris-louis,high-1959.jpg
Post_Impressionism,vincent-van-gogh,stone-steps-in-the-garden-of-the-asylum-1889.jpg
Romanticism,rudolf-von-alt,view-of-the-old-town-square-with-the-church-in-prague-they-1843.jpg
Impressionism,auguste-rodin,bust-of-honor-de-balzac.jpg
Symbolism,albert-pinkham-ryder,spirit-of-autumn-1875.jpg
Realism,salvador-dali,gala-s-foot-right-panel.jpg
Impressionism,joaquã­n-sorolla,reservoir-at-the-alcazin-seville-1910.jpg
Northern_Renaissance,albrecht-durer,wing-of-a-blue-roller-1512.jpg
Romanticism,sir-lawrence-alma-tadema,anna-eton-college-chapel.jpg
Baroque,frans-snyders,game-stall.jpg
Expressionism,jose-gutierrez-solana,the-bishop-s-visit.jpg
Rococo,maurice-quentin-de-la-tour,preparation-to-the-portrait-of-mrs-rougeau.jpg
High_Renaissance,pietro-perugino,the-pazzi-crucifixion-1496.jpg
Impressionism,john-singer-sargent,at-torre-galli-ladies-in-a-garden-1910.jpg
Impressionism,winston-churchill,daybreak-at-cassis-near-marseilles-1920(1).jpg
High_Renaissance,cima-da-conegliano,madonna-of-the-orange-tree-with-st-ludovic-of-toulouse-and-st-jerome.jpg
Impressionism,camille-pissarro,the-effect-of-snow-at-montfoucault-1891.jpg
Expressionism,louay-kayyali,motherhood-1974.jpg
Cubism,pablo-picasso,artist-s-studio-1916.jpg
Impressionism,pierre-auguste-renoir,the-reader-1877.jpg
Color_Field_Painting,ian-davenport,poured-lines-southwark-street-2009.jpg
Abstract_Expressionism,john-mccracken,untitled-december-6-1973-1973.jpg
Impressionism,antoine-blanchard,omnibus-on-the-place-de-la-madeleine.jpg
Mannerism_Late_Renaissance,hans-von-aachen,hercules-defeating-the-vices-1600.jpg
Expressionism,georges-rouault,la-parade-1930.jpg
Post_Impressionism,paul-cezanne,seated-peasant-1900.jpg
Expressionism,paula-modersohn-becker,head-of-a-peasant-woman.jpg
Realism,viktor-vasnetsov,the-lake-1902.jpg
Symbolism,odilon-redon,oedipus-in-the-garden-of-illusions.jpg
Expressionism,paula-modersohn-becker,still-life-child-s-head-with-a-white-cloth-1908.jpg
Realism,vasily-surikov,portrait-of-a-i-surikov.jpg
Expressionism,richard-diebenkorn,yellow-porch.jpg
Expressionism,lucian-freud,naked-portrait-2.jpg
Cubism,ernst-ludwig-kirchner,traber-team.jpg
Realism,pyotr-konchalovsky,quay-in-murmansk-1936.jpg
Symbolism,nicholas-roerich,krishna-1936.jpg
Symbolism,edward-burne-jones,balthazar.jpg
Post_Impressionism,henri-de-toulouse-lautrec,henri-gabriel-ibels-1893.jpg
Realism,vasily-perov,head-of-a-kirghiz-sketch.jpg
New_Realism,edward-hopper,intermission-also-known-as-intermedio.jpg
Naive_Art_Primitivism,marc-chagall,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-17.jpg
Impressionism,pierre-auguste-renoir,the-pear-tree-1889.jpg
Color_Field_Painting,kenzo-okada,screen-i-diptych-1955.jpg
Abstract_Expressionism,ralph-hotere,woman-1965.jpg
Naive_Art_Primitivism,marc-chagall,circus-woman-1960.jpg
Baroque,rembrandt,a-woman-at-the-bath-with-a-hat-beside-her-1658.jpg
Art_Nouveau_Modern,filipp-malyavin,verka-1913.jpg
Impressionism,stefan-luchian,first-ball-1891.jpg
Post_Impressionism,maxime-maufra,sunset-on-the-sea-1910.jpg
Naive_Art_Primitivism,fernand-leger,the-album-circus-1950-34.jpg
Pop_Art,evelyne-axell,self-portrait-1971.jpg
Realism,johan-hendrik-weissenbruch,a-summer-landscape-with-figures-on-a-path.jpg
Naive_Art_Primitivism,marc-chagall,chapel-du-saillant-1979.jpg
Post_Impressionism,ion-tuculescu,portrait-of-actress-aura-fotino-1927.jpg
Realism,fyodor-vasilyev,landscape-pargolovo.jpg
Post_Impressionism,vincent-van-gogh,bathing-float-on-the-seine-at-asnieres-1887(1).jpg
Art_Nouveau_Modern,carl-larsson,in-the-carpenter-shop-1905(1).jpg
Romanticism,dante-gabriel-rossetti,image-of-a-sketch-and-poem-showing-subject-and-author-1869.jpg
Post_Impressionism,paul-gauguin,the-white-horse-1898.jpg
Abstract_Expressionism,elaine-de-kooning,glass-wall-1987.jpg
Impressionism,claude-monet,white-clematis-1887.jpg
Art_Nouveau_Modern,nicholas-roerich,the-court-of-prince-vladimir-galitsky-study-of-scene-design-for-prince-igor-1914.jpg
Ukiyo_e,keisai-eisen,cards-fukujuso-flowers-and-screen.jpg
Symbolism,nicholas-roerich,timur-khada-1936.jpg
Post_Impressionism,pablo-picasso,a-boy-with-pipe-1905.jpg
Ukiyo_e,katsushika-hokusai,portrait-of-matsuo-basho.jpg
Symbolism,odilon-redon,immediately-three-goddesses-arise-plate-11-1896.jpg
Ukiyo_e,keisai-eisen,decoration-of-three-treasures-and-a-mask-of-otafuku-1823.jpg
High_Renaissance,andrea-mantegna,saint-anthony-of-padua-and-st-bernardine-of-siena-presenting-the-monogram-of-christ.jpg
Color_Field_Painting,mark-rothko,orange-red-orange-1961.jpg
Impressionism,alfred-sisley,the-slopes-of-bougival-1875.jpg
Romanticism,karl-bryullov,portrait-of-the-poet-and-translator-a-n-strugovshchikov.jpg
Minimalism,robert-mangold,1-2-manilla-curved-area-1967.jpg
Northern_Renaissance,albrecht-durer,st-thomas-1514.jpg
Romanticism,thomas-cole,study-for-the-pilgrim-of-the-world-on-his-journey.jpg
Post_Impressionism,salvador-dali,the-vegetable-garden-of-llaner.jpg
Realism,nikolai-ge,portrait-of-natalia-petrunkevich.jpg
Realism,vincent-van-gogh,woman-sitting-on-a-basket-with-head-in-hands.jpg
Baroque,rembrandt,bust-of-a-bearded-old-man.jpg
Art_Nouveau_Modern,wilhelm-kotarbinski,evening-silence.jpg
Post_Impressionism,andre-derain,back.jpg
Impressionism,pierre-auguste-renoir,bathers-on-the-banks-of-the-thone-in-avignon-1910.jpg
Minimalism,ruth-vollmer,oval-construction-konstruktionszeichnung-1970.jpg
Romanticism,ford-madox-brown,madeline-scott-1883.jpg
Color_Field_Painting,ronnie-landfield,circe-s-palace-1982.jpg
Minimalism,larry-bell,untitled-vapor-drawing-1978.jpg
Expressionism,vasile-kazar,illustration-for-catul-s-poems-1969.jpg
Baroque,adriaen-brouwer,musical-company.jpg
Cubism,diego-rivera,portrait-of-ramon-gomez-de-la-serna-1915.jpg
Impressionism,camille-pissarro,winter-at-montfoucault-1875.jpg
Expressionism,egon-schiele,reclining-boy-leaning-on-his-elbow-1917.jpg
Naive_Art_Primitivism,pablo-picasso,sebastia-junyer-vidal-as-rhapsode-1903.jpg
Color_Field_Painting,howard-hodgkin,moroccan-door-1991.jpg
Romanticism,ivan-aivazovsky,the-daryal-canyon-1862.jpg
Symbolism,gustave-moreau,fairy-and-griffon.jpg
Contemporary_Realism,richard-whitney,mitt-romney.jpg
Art_Nouveau_Modern,anna-ostroumova-lebedeva,fiesole-italy-1904.jpg
Realism,isaac-levitan,autumn-landscape-3.jpg
Art_Nouveau_Modern,felix-vallotton,portrait-of-french-writer-jules-renard-1898.jpg
Romanticism,francisco-goya,the-blind-guitar-player.jpg
Symbolism,harry-clarke,the-year-s-at-the-spring-1920-41.jpg
Art_Nouveau_Modern,anders-zorn,lisen-lamm.jpg
Realism,james-tissot,the-captain-and-the-mate.jpg
Early_Renaissance,domenico-ghirlandaio,st-catherine-of-siena-and-st-lawrence.jpg
Romanticism,edwin-henry-landseer,jack-in-office.jpg
Expressionism,marevna-(marie-vorobieff),portrait-of-the-artist-s-daughter-marika-rivera-aged-23-with-a-lover.jpg
Romanticism,john-constable,hampstead-1833.jpg
Symbolism,konstantin-somov,island-of-love.jpg
Impressionism,edgar-degas,dancers-1895.jpg
Impressionism,joaquã­n-sorolla,valencian-fiesin-an-orange-grove-1898.jpg
Realism,isaac-levitan,village-at-the-riverbank-1883.jpg
Impressionism,william-merritt-chase,my-little-daughter-dorothy.jpg
Romanticism,henry-raeburn,portrait-of-colonel-francis-james-scott-1.jpg
Romanticism,orest-kiprensky,ekaterina-bakunina-1813.jpg
Naive_Art_Primitivism,marc-chagall,the-over-flowing-table.jpg
Romanticism,orest-kiprensky,portrait-of-elizabeth-khitrovo-1817.jpg
Naive_Art_Primitivism,niko-pirosmani,celebration-in-bolnisi-khachini.jpg
Color_Field_Painting,helen-frankenthaler,living-edge-1973.jpg
Cubism,olexandr-archipenko,sorrow.jpg
Art_Nouveau_Modern,felix-vallotton,henri-d-artois-1895.jpg
Abstract_Expressionism,hans-hofmann,memoria-in-aeternum-1962.jpg
Cubism,juan-gris,woman-with-a-mandolin-after-corot-1916.jpg
Realism,ivan-shishkin,sketch-of-the-painting-in-1898-1898.jpg
Baroque,gerrit-dou,a-lady-playing-the-clavichord.jpg
Realism,mykola-yaroshenko,the-stoker-1878.jpg
Realism,vincent-van-gogh,dunes-with-figures-1882(1).jpg
Post_Impressionism,charles-cottet,lamentation-of-women-camaret-around-the-chapel-of-burnt-roch-amadour-1911.jpg
Impressionism,mary-cassatt,mother-jeanne-nursing-her-baby-1908.jpg
Post_Impressionism,edouard-cortes,theatre-du-vaudeville-3.jpg
Impressionism,edouard-manet,spring-study-of-jeanne-demarsy-1882.jpg
Realism,nikolai-ge,portrait-of-p-a-kostichev.jpg
Romanticism,william-shayer,the-cowherd.jpg
Pop_Art,sa-nogueira,f-los-ouvir-a-tua-corneta-negro-1974.jpg
Pointillism,georges-seurat,young-woman-powdering-herself-1890.jpg
Romanticism,pierre-paul-prud'hon,head-of-plutus-god-of-wealth.jpg
Baroque,anthony-van-dyck,portrait-of-isabella-van-assche-wife-of-justus-van-meerstraten-d-1639-1634-35-oil-on-canvas-1635.jpg
Realism,henri-fantin-latour,plums-and-peaches-1894.jpg
Baroque,frans-hals,portrait-of-stephanus-geeraerdts-alderman-of-haarlem.jpg
Impressionism,santiago-rusinol,portrait-of-ramon-casas.jpg
High_Renaissance,pietro-perugino,nativity.jpg
Romanticism,gustave-dore,don-quixote-11.jpg
Romanticism,gustave-dore,the-order-of-chivalry.jpg
Post_Impressionism,henri-de-toulouse-lautrec,woman-at-her-toilette-1889.jpg
Symbolism,gustave-moreau,the-chimera-1867.jpg
Impressionism,medi-wechsler-dinu,sulina-landscape.jpg
Expressionism,louay-kayyali,fisherman-smoking-a-cigarette.jpg
Impressionism,guy-rose,november-1910.jpg
Realism,ilya-repin,a-beggar-with-a-bag-1879.jpg
Early_Renaissance,piero-della-francesca,triumph-of-battista-sforza.jpg
High_Renaissance,vittore-carpaccio,the-crucifixion-and-the-glorification-the-ten-thousand-martyrs-on-mount-ararat-1515.jpg
Impressionism,pierre-auguste-renoir,still-life-with-peaches.jpg
Realism,constantin-stahi,easter-food-1916.jpg
Baroque,peter-paul-rubens,miracles-of-st-ignatius.jpg
Impressionism,samuel-mutzner,gr-dini-n-sevilla-1921.jpg
Minimalism,denise-green,a-rose-is-a-rose-alice-2005.jpg
Baroque,jacob-isaakszoon-van-ruisdael,view-of-alkmaar-1670.jpg
Realism,isaac-levitan,forest-in-the-winter.jpg
Romanticism,eugene-delacroix,sea-viewed-from-the-heights-of-dieppe-1852(1).jpg
Symbolism,nicholas-roerich,snakes-facing-whisperer-a-serpent-1917.jpg
Impressionism,childe-hassam,madison-square-snowstorm.jpg
Rococo,fyodor-rokotov,portrait-of-count-i-g-orlov.jpg
Expressionism,ramon-oviedo,habitantes-del-silencio(4).jpg
Realism,guy-rose,chrysanthemums-1887.jpg
Northern_Renaissance,hans-holbein-the-younger,the-solothurn-madonna-1522.jpg
Pop_Art,mario-schifano,pesci-1982.jpg
Impressionism,arkhip-kuindzhi,noon-herd-in-the-steppe.jpg
Impressionism,camille-pissarro,the-louvre-winter-sunshine-morning-1900.jpg
Symbolism,pierre-puvis-de-chavannes,the-happy-land-detail-1882.jpg
Fauvism,hans-hofmann,untitled-1941.jpg
Rococo,thomas-gainsborough,richard-hurd-bishop-of-worcester-1781.jpg
Expressionism,chronis-botsoglou,study-for-portrait.jpg
Realism,edgar-degas,portrait-of-james-tissot-1868.jpg
Northern_Renaissance,jean-fouquet,capture-of-jerusalem-by-herod-the-great-1475.jpg
Expressionism,carlos-orozco-romero,mujer-con-sombrero-mu-equita.jpg
Impressionism,paul-gauguin,harbour-scene-dieppe.jpg
Symbolism,zinaida-serebriakova,trees-in-the-crimea-1911.jpg
High_Renaissance,cima-da-conegliano,st-jerome-in-the-wilderness.jpg
Symbolism,martiros-saryan,armenia-1923-1.jpg
Northern_Renaissance,albrecht-durer,bagpipes-players-1514.jpg
Northern_Renaissance,albrecht-durer,hare-1528-1.jpg
Color_Field_Painting,morris-louis,delta-theta-1961.jpg
Symbolism,james-mcneill-whistler,the-dancing-girl-1870.jpg
Realism,james-tissot,kathleen-newton-at-the-piano.jpg
Post_Impressionism,gustave-loiseau,the-red-painted-house.jpg
Impressionism,stefan-popescu,gulf-in-villefranche-sur-mer.jpg
Post_Impressionism,maxime-maufra,sunset-on-the-loire-1907.jpg
Abstract_Expressionism,hans-hofmann,black-diamond-1961.jpg
Rococo,joshua-reynolds,portrait-of-admiral-thomas-cotes.jpg
Realism,vasily-vereshchagin,at-the-fortress-walls-let-them-enter-1871.jpg
Art_Nouveau_Modern,boris-kustodiev,village-holiday-autumn-holiday-in-the-village-1914.jpg
Naive_Art_Primitivism,el-lissitzky,book-cover-for-ingle-tsingl-khvat-by-mani-leib.jpg
Realism,vasily-vereshchagin,chinese-1873.jpg
Symbolism,kuzma-petrov-vodkin,samarkand-1921.jpg
Expressionism,ion-tuculescu,rural-interior-with-covers.jpg
Realism,mary-cassatt,the-flirtation-a-balcony-in-seville-1872.jpg
Impressionism,andre-dunoyer-de-segonzac,l-ananas-1925.jpg
Impressionism,ipolit-strambu,peasant-woman-1909.jpg
Abstract_Expressionism,paul-jenkins,phenomena-agate-bridge-1978.jpg
Art_Nouveau_Modern,ivan-bilibin,illustration-for-alexander-pushkin-s-fairytale-of-the-tsar-saltan-1905-3(1).jpg
Post_Impressionism,paul-gauguin,self-portrait-1896.jpg
Art_Nouveau_Modern,ferdinand-hodler,thirteen-standing-draped-figures.jpg
Minimalism,ralph-hotere,working-drawing-for-music-faculty-auckland-university-1985.jpg
Art_Nouveau_Modern,carl-larsson,hakon-daga-and-edgar-1902(1).jpg
Fauvism,louis-valtat,woman-with-guitar-1906.jpg
Rococo,maurice-quentin-de-la-tour,father-jean-bernard-le-blanc-art-critic.jpg
Impressionism,pierre-auguste-renoir,spray-of-anemones.jpg
Realism,william-adolphe-bouguereau,modesty-1902.jpg
Realism,maxime-lalanne,eaux-chaudes.jpg
Impressionism,pierre-auguste-renoir,tilla-durieux-1914.jpg
Romanticism,john-atkinson-grimshaw,a-burnsall-valley.jpg
Early_Renaissance,sandro-botticelli,inferno-canto-xxxi-1480(1).jpg
Cubism,pablo-picasso,bull-plate-x-1946.jpg
Ukiyo_e,utagawa-kuniyoshi,half-legth-portrait-of-bazui-chobel.jpg
Abstract_Expressionism,conrad-marca-relli,autumn-suite-a-1970.jpg
Art_Nouveau_Modern,nicholas-roerich,pomeranians-morning-1906.jpg
Baroque,rembrandt,tobit-and-anna-1659.jpg
Ukiyo_e,katsushika-hokusai,portrait-of-a-woman-holding-a-fan.jpg
Baroque,david-teniers-the-younger,flanders-in-a-peasant-cottage.jpg
Romanticism,karl-bryullov,portrait-of-s-g-likhonin.jpg
Art_Nouveau_Modern,koloman-moser,poster-for-fromme-s-calendar-1899.jpg
Impressionism,camille-pissarro,the-brook-at-osny-1883.jpg
Realism,james-mcneill-whistler,arrangement-in-black-the-lady-in-the-yellow-buskin.jpg
Impressionism,nicolae-darascu,cherhanale-la-tulcea.jpg
Expressionism,salvador-dali,a-seated-man-and-a-dancing-couple.jpg
Post_Impressionism,walter-battiss,tahitian-girl.jpg
Minimalism,henk-peeters,untitled-61-03-1961.jpg
Color_Field_Painting,charles-hinman,pinwheel-1964.jpg
Realism,pyotr-konchalovsky,the-tree-in-frost-1933.jpg
Impressionism,egon-schiele,trees-mirrored-in-a-pond-1907.jpg
Art_Nouveau_Modern,ivan-bilibin,illustration-for-the-russian-fairy-story-the-frog-princess(1).jpg
Symbolism,kuzma-petrov-vodkin,samarkand-1921-1.jpg
Expressionism,amedeo-modigliani,cheron.jpg
Impressionism,paul-gauguin,women-bathing-dieppe-1885.jpg
Impressionism,paul-cezanne,the-bay-of-l-estaque-and-saint-henri-1879.jpg
Realism,aleksey-savrasov,summer-day-1856.jpg
Impressionism,max-slevogt,magic-flute-scene.jpg
Impressionism,max-slevogt,portrait-of-francisco-d-andrade.jpg
Rococo,vladimir-borovikovsky,nathalie-petrovna-golitsyn.jpg
Romanticism,camille-corot,the-little-angel.jpg
Impressionism,john-singer-sargent,genoa-the-university-1911.jpg
Romanticism,fyodor-solntsev,patriarchal-ognennik-clothes-of-archer.jpg
Rococo,vladimir-borovikovsky,portrait-of-empress-elisabeth-alexeievna-1795.jpg
Romanticism,theodore-gericault,the-horse-race-1824.jpg
Realism,camille-corot,avignon-seen-from-villenueve-les-avignon-1836.jpg
Northern_Renaissance,albrecht-durer,st-agnes.jpg
Baroque,frans-hals,portrait-of-a-man-1650.jpg
Post_Impressionism,tivadar-kosztka-csontvary,the-small-taormin-1904.jpg
Art_Nouveau_Modern,carlos-saenz-de-tejada,sketch-of-decoration-for-the-ceiling-of-the-royal-mint-of-spain.jpg
Post_Impressionism,gustave-loiseau,flowering-orchard-spring-1902.jpg
Realism,konstantin-makovsky,landscape-sea-and-flowers.jpg
Baroque,jacob-jordaens,the-judgement-of-midas.jpg
Romanticism,gustave-dore,the-siege-of-ptolemais-1.jpg
Mannerism_Late_Renaissance,el-greco,christ-driving-the-traders-from-the-temple-1570.jpg
Romanticism,maxim-vorobiev,oak-fractured-by-a-lightning-allegory-on-the-artist-s-wife-death-1842.jpg
Pop_Art,hiro-yamagata,express-1988.jpg
Post_Impressionism,vincent-van-gogh,moulin-de-la-galette-1886.jpg
Pop_Art,patrick-caulfield,cafe-sign-1968.jpg
Art_Nouveau_Modern,ivan-bilibin,illustration-for-the-russian-fairy-story-the-frog-princess-1899-1(1).jpg
Romanticism,jan-matejko,peter-the-hermit.jpg
Realism,winslow-homer,perils-of-the-sea.jpg
Naive_Art_Primitivism,niko-pirosmani,fawn.jpg
Northern_Renaissance,albrecht-durer,laughing-peasant-woman-1505.jpg
High_Renaissance,leonardo-da-vinci,head-of-leda.jpg
Impressionism,claude-monet,water-lilies-1899-1.jpg
Color_Field_Painting,mark-rothko,untitled-blue-divided-by-blue-1966.jpg
Impressionism,guy-rose,carmel-dunes.jpg
Romanticism,karl-bryullov,portrait-of-s-a-schubert.jpg
High_Renaissance,leonardo-da-vinci,study-of-horses.jpg
Abstract_Expressionism,betty-parsons,untitled-1971.jpg
Baroque,giovanni-paolo-panini,interior-of-st-peter-s-rome-1755.jpg
Impressionism,childe-hassam,thunderstorm-on-the-oregon-trail.jpg
Northern_Renaissance,lucas-cranach-the-elder,electors-of-saxony-friedrich-the-wise-johann-the-steadfast-and-johann-friedrich-the-magnanimous-1532.jpg
Rococo,jean-baptiste-simeon-chardin,still-life-with-cat-and-fish-1728.jpg
Mannerism_Late_Renaissance,paolo-veronese,martyrdom-of-saint-justina-1575.jpg
Realism,ivan-shishkin,herd-of-sheep-in-the-forest-1865.jpg
Mannerism_Late_Renaissance,giorgio-vasari,clemenet-vii-and-francis-i-of-france.jpg
Post_Impressionism,vincent-van-gogh,horse-and-carriage-1890.jpg
Impressionism,claude-monet,rocks-at-port-coton-the-lion-rock-1886.jpg
Impressionism,pierre-auguste-renoir,party-in-the-country-at-berneval-1898.jpg
High_Renaissance,michelangelo,various-studies.jpg
Abstract_Expressionism,joan-miro,blue-ii.jpg
Post_Impressionism,gustave-loiseau,quay-on-oise-in-pontoise-1906.jpg
Realism,boris-kustodiev,portrait-of-n-s-butova-1915.jpg
Realism,jean-francois-millet,the-cat-who-became-a-woman.jpg
Impressionism,pierre-auguste-renoir,roses-in-a-vase-1912.jpg
Impressionism,william-merritt-chase,portrait-of-elizabeth-betsy-fisher.jpg
Impressionism,walter-sickert,the-notre-dame-des-champs.jpg
Realism,vasily-vereshchagin,himalayas-the-main-peak-1875.jpg
Symbolism,nicholas-roerich,compassion-1936.jpg
Northern_Renaissance,albrecht-durer,virgin-and-child-before-an-archway.jpg
Symbolism,martiros-saryan,kara-dag-mountain-1922.jpg
Art_Nouveau_Modern,nicholas-roerich,kiss-the-earth-1912-3.jpg
Impressionism,pierre-auguste-renoir,vase-of-chrysanthemums-1882.jpg
Expressionism,lucian-freud,skewbald-mare-2004.jpg
Art_Nouveau_Modern,kay-nielsen,the-tinder-box.jpg
Realism,henry-herbert-la-thangue,john-maddocks-1903.jpg
Northern_Renaissance,albrecht-durer,landsknecht.jpg
Realism,ivan-shishkin,forest-pine.jpg
Post_Impressionism,moise-kisling,still-life-with-lemons-1917.jpg
Art_Nouveau_Modern,raphael-kirchner,a-half-of-a-virgin-1901.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,anatomical-study.jpg
Expressionism,louay-kayyali,fisherman-in-arwad-1976.jpg
Romanticism,camille-corot,basilica-of-constantine-1828.jpg
Realism,ilya-repin,ukranian-girl-by-a-fence-1876.jpg
Impressionism,stefan-luchian,cornflowers-1.jpg
Romanticism,gustave-dore,baruch.jpg
Abstract_Expressionism,jack-tworkov,day-s-end-1959.jpg
Symbolism,william-blake,the-good-and-evil-angels.jpg
Naive_Art_Primitivism,fernando-botero,the-maid.jpg
Impressionism,alfred-sisley,the-seine-at-point-du-jour-1878.jpg
Minimalism,joan-hernandez-pijuan,dibuix-n-145-1991.jpg
Naive_Art_Primitivism,niko-pirosmani,barrel-organist.jpg
Post_Impressionism,edouard-vuillard,the-cake-shop.jpg
Impressionism,konstantin-korovin,portrait-of-z-pertseva-1921.jpg
Impressionism,guy-rose,morning-mist-also-known-as-late-spring.jpg
Romanticism,paul-cezanne,a-modern-olympia-1870.jpg
Post_Impressionism,maurice-prendergast,east-river-park-1901.jpg
Realism,vincent-van-gogh,wheat-harvest-1884.jpg
Abstract_Expressionism,aaron-siskind,per-400-1983.jpg
Romanticism,joseph-wright,francis-hurt.jpg
High_Renaissance,raphael,the-creation-of-the-animals-1519.jpg
Impressionism,pierre-auguste-renoir,banks-of-the-seine-at-champrosay.jpg
Northern_Renaissance,albrecht-durer,studies-on-a-great-picture-of-mary-head-of-a-young-girl.jpg
Cubism,louis-marcoussis,lulli-1919.jpg
Expressionism,gerard-sekoto,the-shebeen-sophiatown.jpg
Impressionism,zinaida-serebriakova,lake-in-tsarskoe-selo-1912.jpg
Post_Impressionism,arturo-souto,the-berbes-1963.jpg
Baroque,jan-steen,worship-of-golden-calf-1677.jpg
Impressionism,claude-monet,water-lilies-and-weeping-willow-branches-1919.jpg
Pop_Art,edward-ruscha,gas-1962.jpg
Realism,alexey-venetsianov,a-peasant-girl-with-embroidery.jpg
Romanticism,jean-leon-gerome,lion.jpg
Realism,vincent-van-gogh,churchyard-in-the-rain-1883(1).jpg
Contemporary_Realism,neil-welliver,study-for-head-of-passagassawaukeg.jpg
Early_Renaissance,pietro-perugino,st-augustine-polyptych-detail.jpg
Expressionism,emil-nolde,portrait-of-south-sea-islander.jpg
Color_Field_Painting,morris-louis,number-28-1961.jpg
Impressionism,alfred-sisley,barges-on-the-loing-saint-mammes-1884.jpg
Impressionism,frederic-bazille,family-reunion-1867.jpg
Naive_Art_Primitivism,fernando-botero,the-musicians-1.jpg
Symbolism,william-blake,christ-appearing-to-his-disciples-after-the-resurrection.jpg
Minimalism,alberto-carneiro,paisagem-intima-8-2004.jpg
Impressionism,john-henry-twachtman,hayrick-1900.jpg
Romanticism,franz-richard-unterberger,amalfi-the-gulf-of-salerno.jpg
Impressionism,eugene-boudin,berck-fishermen-at-low-tide.jpg
Impressionism,camille-pissarro,the-louvre-gray-weather-afternoon-1902.jpg
Realism,pyotr-konchalovsky,portrait-of-writer-samuil-marshak-1951.jpg
Realism,peder-severin-kroyer,luncheon-at-antino.jpg
Color_Field_Painting,gene-davis,barricades-1968.jpg
Romanticism,polychronis-lembesis,supreme-court-1880.jpg
Post_Impressionism,pyotr-konchalovsky,bakhchisarai-embroidery-carpet-cooperative-1930.jpg
Pop_Art,roy-lichtenstein,interior-with-mirrored-closet-1991.jpg
Minimalism,park-seo-bo,ecriture-no-960201-1996.jpg
Naive_Art_Primitivism,seraphine-louis,tree-1930.jpg
Expressionism,max-beckmann,galleria-umberto-1925.jpg
Impressionism,zinaida-serebriakova,winter-wheat-1910.jpg
Impressionism,henri-martin,view-of-puy-l-eveque-2.jpg
Baroque,eustache-le-sueur,st-bruno-appearing-to-comte-roger-1648.jpg
Impressionism,mary-cassatt,mother-playing-with-her-child.jpg
Art_Nouveau_Modern,eugã¨ne-grasset,la-belle-jardiniere-octobre-1896.jpg
Mannerism_Late_Renaissance,jacopo-pontormo,joseph-in-egypt.jpg
Northern_Renaissance,lucas-cranach-the-elder,young-mother-with-child.jpg
Impressionism,william-merritt-chase,study-of-a-girl-in-a-japanese-dress.jpg
Post_Impressionism,vincent-van-gogh,two-heads-man-with-beard-and-hat-peasant-with-cap.jpg
Impressionism,nicolae-darascu,still-life-with-lobsters-1925.jpg
Pop_Art,walter-battiss,seychelles-curtains.jpg
Realism,henri-fantin-latour,madame-ditte-1867.jpg
Impressionism,theodor-pallady,still-life-with-lilies-fan-and-red-mask-1925.jpg
Impressionism,camille-pissarro,the-tuileries-and-the-louvre-1900.jpg
Impressionism,claude-monet,the-road-to-the-farm-of-saint-simeon-in-winter.jpg
Impressionism,claude-monet,rocky-coast-and-the-lion-rock-belle-ile.jpg
Fauvism,mary-fedden,lunch-in-the-port-1964.jpg
Romanticism,richard-parkes-bonington,boats-by-the-normandy-shore-1823.jpg
Expressionism,albert-bloch,night-in-the-valley-1917.jpg
Romanticism,gustave-dore,the-buyers-and-sellers-driven-out-of-temple.jpg
Impressionism,konstantin-korovin,flowers-1916.jpg
Baroque,gabriel-metsu,old-woman-meditating.jpg
Abstract_Expressionism,sam-francis,untitled-exp-sf-56-04-1982.jpg
Romanticism,karl-bryullov,portrait-of-captain-a-m-kostinich(1).jpg
Realism,john-singer-sargent,reverend-edmond-ware-1906.jpg
Impressionism,claude-monet,rain-in-belle-ile.jpg
Color_Field_Painting,piero-dorazio,composite.jpg
Impressionism,pierre-auguste-renoir,woman-in-a-straw-hat-1880.jpg
Naive_Art_Primitivism,camille-bombois,maison-sur-la-riviere-1989.jpg
Abstract_Expressionism,howard-hodgkin,dinner-at-smith-square-1979.jpg
Realism,nicholas-roerich,study-of-skull-1894.jpg
Romanticism,gustave-dore,idylls-of-the-king-12.jpg
Baroque,rembrandt,portrait-of-a-jewish-young-man-1648.jpg
